0,28-MAY-19,517008,23,34134683,-765408167,177,2274,215,2147483647,2019-05-27 20:14:45,159
0,28-MAY-19,517008,28,34135417,-765408150,177,2274,215,2147483647,2019-05-27 20:14:45,159
0,28-MAY-19,517008,28,34136217,-765408083,177,2274,215,2147483647,2019-05-27 20:14:45,159
0,28-MAY-19,500601,256,34586000,-765294383,1098,2301,252,2147483647,2019-05-27 20:14:45,166
0,28-MAY-19,519067,8977,34964433,-765073033,837,302,9980,2147483647,2019-05-27 20:14:45,200
0,28-MAY-19,511120,193,33129833,-764821650,898,3172,156,2147483647,2019-05-27 20:14:45,201
0,28-MAY-19,511120,227,33128400,-764817817,898,3172,156,2147483647,2019-05-27 20:14:45,201
0,28-MAY-19,502651,6,34214150,-764904750,517,2841,195,2147483647,2019-05-27 20:14:45,227
0,28-MAY-19,514047,32,34298433,-764640017,838,3411,216,2147483647,2019-05-27 20:14:45,261
0,28-MAY-19,502302,139,33672233,-765296800,385,3171,161,2147483647,2019-05-27 20:14:45,296
0,28-MAY-19,515020,295,34151533,-764884683,455,2121,91,2147483647,2019-05-27 20:14:45,319
0,28-MAY-19,516068,6,34140517,-765328650,590,2101,204,2147483647,2019-05-27 20:14:45,57
0,28-MAY-19,501200,16,34443933,-765024867,103,1472,187,2147483647,2019-05-27 20:14:45,571
0,28-MAY-19,512070,20,34591117,-765296933,75,2274,212,2147483647,2019-05-27 20:14:45,638
0,28-MAY-19,502314,5286,34014433,-765198900,945,318,9866,2147483647,2019-05-27 20:14:45,700
0,28-MAY-19,502800,31,34319800,-765097417,161,150,252,2147483647,2019-05-27 20:14:45,714
0,28-MAY-19,514073,35,34204500,-764783733,222,3422,215,2147483647,2019-05-27 20:14:45,789
0,28-MAY-19,514090,4,34332050,-764787467,529,3422,106,2147483647,2019-05-27 20:14:45,811
0,28-MAY-19,511020,24,33532983,-765234550,479,3171,160,2147483647,2019-05-27 20:14:45,841
0,28-MAY-19,511377,32,33755317,-765485267,119,3123,166,2147483647,2019-05-27 20:14:45,87
0,28-MAY-19,500201,792,34876217,-764941167,20984,131,99990,2147483647,2019-05-27 20:14:45,880
0,28-MAY-19,500851,21,34478150,-765300083,297,140,358,2147483647,2019-05-27 20:14:45,888
0,28-MAY-19,516081,24,34025417,-765114000,227,2121,193,2147483647,2019-05-27 20:14:45,889
0,28-MAY-19,514415,314,34228933,-764858850,560,2121,90,2147483647,2019-05-27 20:14:45,891
0,28-MAY-19,514215,2,34360517,-764736817,232,347,431,2147483647,2019-05-27 20:14:45,919
0,28-MAY-19,514037,3,34139250,-764684817,841,3411,94,2147483647,2019-05-27 20:14:45,922
0,28-MAY-19,514429,125,34202783,-764672033,801,347,433,2147483647,2019-05-27 20:14:45,929
0,28-MAY-19,514232,179,34101450,-764725550,674,347,195,2147483647,2019-05-27 20:14:45,940
0,28-MAY-19,515017,5,34132450,-765022583,393,2471,262,2147483647,2019-05-27 20:14:45,968
0,28-MAY-19,511313,29,34057800,-765373033,42,2473,92,2147483647,2019-05-27 20:14:45,971
0,28-MAY-19,514131,80,34526283,-764937333,54,2242,221,2147483647,2019-05-27 20:14:46,1028
0,28-MAY-19,501854,2102,34324017,-765427983,467,4272,9929,2147483647,2019-05-27 20:14:46,1077
0,28-MAY-19,516093,202,34111333,-765181900,862,2524,295,2147483647,2019-05-27 20:14:46,1095
0,28-MAY-19,517212,108,34075267,-765424967,854,2473,91,2147483647,2019-05-27 20:14:46,1105
0,28-MAY-19,515246,8,34037817,-765089583,867,2473,95,2147483647,2019-05-27 20:14:46,1114
0,28-MAY-19,513045,4,34913167,-764967933,742,321,217,2147483647,2019-05-27 20:14:46,1184
0,28-MAY-19,513104,27,34666533,-764851517,816,2241,73,2147483647,2019-05-27 20:14:46,1193
0,28-MAY-19,513104,36,34666533,-764851517,816,2241,73,2147483647,2019-05-27 20:14:46,1193
0,28-MAY-19,516237,31,34096083,-765296750,642,2472,196,2147483647,2019-05-27 20:14:46,1195
0,28-MAY-19,502750,514,34261767,-765043333,756,1571,375,2147483647,2019-05-27 20:14:46,12
0,28-MAY-19,512002,350,33440000,-765307250,952,311,297,2147483647,2019-05-27 20:14:46,1222
0,28-MAY-19,504016,18769,33602400,-765240783,87,431,9971,2147483647,2019-05-27 20:14:46,1225
0,28-MAY-19,501051,-1,34451733,-764871367,536,140,352,2147483647,2019-05-27 20:14:46,15
0,28-MAY-19,513101,3,34670450,-765014933,685,282,65,2147483647,2019-05-27 20:14:46,154
0,28-MAY-19,519079,328,-1,-1,344,305,194,2147483647,2019-05-27 20:14:46,163
0,28-MAY-19,519079,328,-1,-1,344,305,194,2147483647,2019-05-27 20:14:46,163
0,28-MAY-19,513214,176,-1,-1,79,336,210,2147483647,2019-05-27 20:14:46,213
0,28-MAY-19,514047,32,34298433,-764640017,838,3411,216,2147483647,2019-05-27 20:14:46,261
0,28-MAY-19,517216,32,34084333,-765703867,3249,375,99977,2147483647,2019-05-27 20:14:46,270
0,28-MAY-19,517216,32,34084333,-765704767,3249,375,99977,2147483647,2019-05-27 20:14:46,270
0,28-MAY-19,511470,32,33831800,-765116717,1043,3132,73,2147483647,2019-05-27 20:14:46,274
0,28-MAY-19,501402,415,34425000,-765318117,988,1472,185,2147483647,2019-05-27 20:14:46,382
0,28-MAY-19,502300,71,33671150,-765288250,183,131,350,2147483647,2019-05-27 20:14:46,389
0,28-MAY-19,502201,5,33731000,-765409017,335,431,189,2147483647,2019-05-27 20:14:46,392
0,28-MAY-19,501703,40,34322667,-765428633,407,1571,378,2147483647,2019-05-27 20:14:46,566
0,28-MAY-19,501200,49,34444200,-765027433,103,1472,187,2147483647,2019-05-27 20:14:46,571
0,28-MAY-19,514369,114,34432500,-764837117,289,2121,87,2147483647,2019-05-27 20:14:46,643
0,28-MAY-19,511198,50,33335383,-765326017,1062,3191,108,2147483647,2019-05-27 20:14:46,762
0,28-MAY-19,500750,31,-1,-1,67,131,165,2147483647,2019-05-27 20:14:46,828
0,28-MAY-19,502101,7,33880133,-765446967,4,431,186,2147483647,2019-05-27 20:14:46,835
0,28-MAY-19,500851,45,34477550,-765299883,297,140,358,2147483647,2019-05-27 20:14:46,888
0,28-MAY-19,512029,1,34949083,-765014533,259,322,64,2147483647,2019-05-27 20:14:46,907
0,28-MAY-19,502701,30,34251317,-764948150,509,1571,181,2147483647,2019-05-27 20:14:46,912
0,28-MAY-19,514195,199,34323800,-764709183,488,347,197,2147483647,2019-05-27 20:14:46,933
0,28-MAY-19,517195,51,34227150,-765489217,23,370,69,2147483647,2019-05-27 20:14:46,947
0,28-MAY-19,515246,204,34021867,-765107733,569,2473,93,2147483647,2019-05-27 20:14:46,984
0,28-MAY-19,-1,-1,-1,-1,-1,-1,-1,2147483647,2019-05-27 20:14:47,1024
0,28-MAY-19,516268,67,34038417,-765180783,410,2211,90,2147483647,2019-05-27 20:14:47,1065
0,28-MAY-19,513136,64,34712517,-764920883,18,2402,88,2147483647,2019-05-27 20:14:47,1093
0,28-MAY-19,500101,-1,34893117,-765090667,808,2273,9883,2147483647,2019-05-27 20:14:47,1113
0,28-MAY-19,502303,251,33659133,-765268700,617,2101,9976,2147483647,2019-05-27 20:14:47,1133
0,28-MAY-19,511276,351,33813150,-765251000,630,2212,119,2147483647,2019-05-27 20:14:47,1152
0,28-MAY-19,513129,215,34692100,-764982500,1011,2402,195,2147483647,2019-05-27 20:14:47,1167
0,28-MAY-19,516089,4,34090917,-765177783,243,2121,93,2147483647,2019-05-27 20:14:47,1181
0,28-MAY-19,-1,-1,33769167,-765426767,476,3121,9864,2147483647,2019-05-27 20:14:47,120
0,28-MAY-19,512005,45,34735067,-765272767,152,2274,99,2147483647,2019-05-27 20:14:47,138
0,28-MAY-19,501150,3923,34439417,-764986083,230,142,127,2147483647,2019-05-27 20:14:47,158
0,28-MAY-19,516264,52,34189433,-765173267,901,2524,141,2147483647,2019-05-27 20:14:47,164
0,28-MAY-19,512070,5,34587117,-765295183,1098,2301,252,2147483647,2019-05-27 20:14:47,166
0,28-MAY-19,-1,-1,34704500,-765219467,-1,-1,-1,2147483647,2019-05-27 20:14:47,210
0,28-MAY-19,502801,31,34321533,-765101350,137,150,119,2147483647,2019-05-27 20:14:47,219
0,28-MAY-19,514068,5,34357133,-764798883,281,3422,216,2147483647,2019-05-27 20:14:47,225
0,28-MAY-19,500751,532,-1,-1,744,142,266,2147483647,2019-05-27 20:14:47,247
0,28-MAY-19,-1,-1,33661717,-765142767,-1,-1,-1,2147483647,2019-05-27 20:14:47,285
0,28-MAY-19,518121,28,34340683,-765036467,632,385,219,2147483647,2019-05-27 20:14:47,287
0,28-MAY-19,514433,-1,34199000,-764886333,1167,355,117,2147483647,2019-05-27 20:14:47,289
0,28-MAY-19,501300,21,34453083,-765149500,667,1472,186,2147483647,2019-05-27 20:14:47,3
0,28-MAY-19,511490,100,33821417,-765166067,938,271,66,2147483647,2019-05-27 20:14:47,30
0,28-MAY-19,500750,597,34485033,-765302183,510,437,172,2147483647,2019-05-27 20:14:47,307
0,28-MAY-19,514031,5,34226300,-764637800,761,2243,70,2147483647,2019-05-27 20:14:47,618
0,28-MAY-19,500162,474,34415550,-764808117,622,3441,129,2147483647,2019-05-27 20:14:47,735
0,28-MAY-19,518037,244,34282500,-765167133,1049,2524,138,2147483647,2019-05-27 20:14:47,785
0,28-MAY-19,514037,91,34128767,-764691633,699,2841,197,2147483647,2019-05-27 20:14:47,792
0,28-MAY-19,513254,5,34894867,-765065900,182,2274,101,2147483647,2019-05-27 20:14:47,813
0,28-MAY-19,513254,32,34893317,-765063417,252,2274,100,2147483647,2019-05-27 20:14:47,815
0,28-MAY-19,513254,32,34893600,-765064350,252,2274,100,2147483647,2019-05-27 20:14:47,815
0,28-MAY-19,513153,5,34868967,-764867683,704,243,50,2147483647,2019-05-27 20:14:47,822
0,28-MAY-19,511267,-1,33788017,-765152517,1075,3131,83,2147483647,2019-05-27 20:14:47,850
0,28-MAY-19,517011,78,34214983,-765385400,739,2472,90,2147483647,2019-05-27 20:14:47,856
0,28-MAY-19,516081,24,34026733,-765115367,227,2121,193,2147483647,2019-05-27 20:14:47,889
0,28-MAY-19,517229,4,34089983,-765745283,19,375,106,2147483647,2019-05-27 20:14:47,903
0,28-MAY-19,512156,-1,34875117,-765298100,388,324,68,2147483647,2019-05-27 20:14:47,905
0,28-MAY-19,514087,1,34245500,-764767483,629,2842,262,2147483647,2019-05-27 20:14:47,926
0,28-MAY-19,514047,128,34306400,-764643533,652,2841,89,2147483647,2019-05-27 20:14:47,927
0,28-MAY-19,514196,177,-1,-1,664,347,196,2147483647,2019-05-27 20:14:47,941
0,28-MAY-19,514197,4,34297767,-764674500,664,347,196,2147483647,2019-05-27 20:14:47,941
0,28-MAY-19,517195,51,34227383,-765489983,23,370,69,2147483647,2019-05-27 20:14:47,947
0,28-MAY-19,-1,20732,34125317,-765478817,-1,999,-1,2147483647,2019-05-27 20:14:47,993
0,28-MAY-19,511493,256,33421850,-765224167,789,3172,154,2147483647,2019-05-27 20:14:48,101
0,28-MAY-19,502351,509,34650383,-765241250,673,452,52,2147483647,2019-05-27 20:14:48,1078
0,28-MAY-19,515246,36,34036167,-765091400,867,2473,95,2147483647,2019-05-27 20:14:48,1114
0,28-MAY-19,516245,38,34149067,-765177850,238,2524,296,2147483647,2019-05-27 20:14:48,1141
0,28-MAY-19,513158,9,34794333,-764848017,445,2121,198,2147483647,2019-05-27 20:14:48,1151
0,28-MAY-19,517175,31,34087350,-765466083,828,2473,205,2147483647,2019-05-27 20:14:48,1158
0,28-MAY-19,500155,11,34438183,-764836833,975,243,9935,2147483647,2019-05-27 20:14:48,1169
0,28-MAY-19,504007,626,34904067,-764919967,807,3351,107,2147483647,2019-05-27 20:14:48,1202
0,28-MAY-19,511187,-1,-1,-1,427,3192,78,2147483647,2019-05-27 20:14:48,127
0,28-MAY-19,519028,195,34312500,-765359000,471,2274,213,2147483647,2019-05-27 20:14:48,165
0,28-MAY-19,514002,-1,34472383,-764887967,956,2402,89,2147483647,2019-05-27 20:14:48,175
0,28-MAY-19,519052,1197,34512733,-765428317,107,302,233,2147483647,2019-05-27 20:14:48,192
0,28-MAY-19,-1,1719,34265683,-764652633,-1,999,-1,2147483647,2019-05-27 20:14:48,230
0,28-MAY-19,-1,-1,34039950,-764759083,585,347,9749,2147483647,2019-05-27 20:14:48,246
0,28-MAY-19,-1,6100,34039783,-764757133,-1,999,-1,2147483647,2019-05-27 20:14:48,248
0,28-MAY-19,500150,1219,34455600,-764810483,166,1472,392,2147483647,2019-05-27 20:14:48,292
0,28-MAY-19,501750,327,34204667,-765474450,197,437,170,2147483647,2019-05-27 20:14:48,308
0,28-MAY-19,511347,57,33547733,-765304250,886,311,134,2147483647,2019-05-27 20:14:48,38
0,28-MAY-19,501851,863,34227617,-765472533,378,441,223,2147483647,2019-05-27 20:14:48,555
0,28-MAY-19,516068,10,34139150,-765328850,590,2101,204,2147483647,2019-05-27 20:14:48,57
0,28-MAY-19,501200,49,34444350,-765028817,103,1472,187,2147483647,2019-05-27 20:14:48,571
0,28-MAY-19,513269,34,34806850,-765251283,76,272,200,2147483647,2019-05-27 20:14:48,615
0,28-MAY-19,514050,32,34357917,-764680017,334,2841,88,2147483647,2019-05-27 20:14:48,622
0,28-MAY-19,-1,8088,34972700,-765027983,-1,-1,-1,2147483647,2019-05-27 20:14:48,640
0,28-MAY-19,516093,117,34116350,-765181050,175,2471,263,2147483647,2019-05-27 20:14:48,649
0,28-MAY-19,516234,32,34015183,-765228917,834,2473,204,2147483647,2019-05-27 20:14:48,74
0,28-MAY-19,511118,-1,33535967,-765231433,888,3172,155,2147483647,2019-05-27 20:14:48,776
0,28-MAY-19,-1,482,34959100,-765045917,-1,999,-1,2147483647,2019-05-27 20:14:48,819
0,28-MAY-19,500201,1001,34891267,-764930917,775,431,185,2147483647,2019-05-27 20:14:48,832
0,28-MAY-19,-1,7639,33664650,-765278833,-1,999,-1,2147483647,2019-05-27 20:14:48,849
0,28-MAY-19,511267,31,33790683,-765152417,1075,3131,83,2147483647,2019-05-27 20:14:48,850
0,28-MAY-19,514278,3,34205933,-764864367,686,2471,123,2147483647,2019-05-27 20:14:48,88
0,28-MAY-19,513106,-1,34692917,-764859767,876,2241,74,2147483647,2019-05-27 20:14:48,975
0,28-MAY-19,514421,4,34188800,-764793033,38,2842,120,2147483647,2019-05-27 20:14:48,976
0,28-MAY-19,502651,5,34214083,-764904817,485,2842,117,2147483647,2019-05-27 20:14:48,980
0,28-MAY-19,518042,79,34315583,-765196567,950,2801,90,2147483647,2019-05-27 20:14:49,100
0,28-MAY-19,519061,31,34396950,-765259583,70,2102,68,2147483647,2019-05-27 20:14:49,1013
0,28-MAY-19,501601,9,34396017,-765371150,596,437,362,2147483647,2019-05-27 20:14:49,1017
0,28-MAY-19,516049,34,33866383,-765381667,580,2101,202,2147483647,2019-05-27 20:14:49,1045
0,28-MAY-19,504009,-1,34891800,-764898300,1035,437,175,2147483647,2019-05-27 20:14:49,1051
0,28-MAY-19,500451,583,34663500,-765131767,125,131,343,2147483647,2019-05-27 20:14:49,1055
0,28-MAY-19,515246,36,34035283,-765092383,867,2473,95,2147483647,2019-05-27 20:14:49,1114
0,28-MAY-19,512117,38,34895950,-765246833,846,2301,119,2147483647,2019-05-27 20:14:49,1192
0,28-MAY-19,502303,29,33671817,-765292017,52,2101,93,2147483647,2019-05-27 20:14:49,1197
0,28-MAY-19,511434,113,33654617,-765491317,613,3124,166,2147483647,2019-05-27 20:14:49,124
0,28-MAY-19,518111,1,34349150,-765141433,859,385,105,2147483647,2019-05-27 20:14:49,1263
0,28-MAY-19,500157,9796,34970417,-765028717,-1,999,-1,2147483647,2019-05-27 20:14:49,156
0,28-MAY-19,517167,67,34046417,-765496967,2608,373,99970,2147483647,2019-05-27 20:14:49,157
0,28-MAY-19,514413,109,34589400,-764828067,726,2243,35,2147483647,2019-05-27 20:14:49,160
0,28-MAY-19,519124,24,34429417,-765331683,665,302,234,2147483647,2019-05-27 20:14:49,182
0,28-MAY-19,519131,21,34421883,-765528850,27,304,206,2147483647,2019-05-27 20:14:49,190
0,28-MAY-19,517068,21,34311900,-765438650,173,376,130,2147483647,2019-05-27 20:14:49,196
0,28-MAY-19,517251,120,33912533,-765514183,600,373,119,2147483647,2019-05-27 20:14:49,214
0,28-MAY-19,500751,532,-1,-1,744,142,266,2147483647,2019-05-27 20:14:49,247
0,28-MAY-19,514206,14,34053267,-764754317,272,142,9988,2147483647,2019-05-27 20:14:49,256
0,28-MAY-19,514358,197,34298200,-764730050,830,3442,101,2147483647,2019-05-27 20:14:49,272
0,28-MAY-19,518152,190,34364633,-765158217,588,2211,94,2147483647,2019-05-27 20:14:49,302
0,28-MAY-19,515013,26,34151700,-764884483,455,2121,91,2147483647,2019-05-27 20:14:49,319
0,28-MAY-19,502301,17,33672483,-765292600,532,2102,73,2147483647,2019-05-27 20:14:49,433
0,28-MAY-19,500105,-1,34891350,-765086783,899,2274,9872,2147483647,2019-05-27 20:14:49,50
0,28-MAY-19,514030,390,34224767,-764638700,761,2243,70,2147483647,2019-05-27 20:14:49,618
0,28-MAY-19,-1,-1,-1,-1,-1,-1,-1,2147483647,2019-05-27 20:14:49,642
0,28-MAY-19,502851,22,34349483,-765142700,115,150,118,2147483647,2019-05-27 20:14:49,646
0,28-MAY-19,501550,23,34543617,-765299850,535,140,169,2147483647,2019-05-27 20:14:49,647
0,28-MAY-19,513002,10,34507233,-765384517,151,305,88,2147483647,2019-05-27 20:14:49,653
0,28-MAY-19,502800,26,34319333,-765095400,161,150,252,2147483647,2019-05-27 20:14:49,714
0,28-MAY-19,518046,260,34301383,-765167200,986,2524,297,2147483647,2019-05-27 20:14:49,794
0,28-MAY-19,502101,32,33881383,-765447083,4,431,186,2147483647,2019-05-27 20:14:49,835
0,28-MAY-19,515058,235,34186400,-764959933,880,2473,200,2147483647,2019-05-27 20:14:49,854
0,28-MAY-19,516043,29,34322350,-765274250,498,2273,110,2147483647,2019-05-27 20:14:49,893
0,28-MAY-19,502100,254,33884067,-765448783,903,2473,9871,2147483647,2019-05-27 20:14:49,920
0,28-MAY-19,515069,64,34144367,-765033700,705,2471,260,2147483647,2019-05-27 20:14:49,972
0,28-MAY-19,511436,32,33722167,-765513250,814,3124,76,2147483647,2019-05-27 20:14:50,102
0,28-MAY-19,-1,8208,34963017,-765040400,-1,999,-1,2147483647,2019-05-27 20:14:50,1025
0,28-MAY-19,511449,1,33837600,-765556533,372,3121,103,2147483647,2019-05-27 20:14:50,103
0,28-MAY-19,516224,424,33860067,-765328233,521,2102,155,2147483647,2019-05-27 20:14:50,1038
0,28-MAY-19,512017,-1,34940850,-765212017,955,2121,85,2147483647,2019-05-27 20:14:50,1043
0,28-MAY-19,502900,379,34349550,-765143967,242,452,103,2147483647,2019-05-27 20:14:50,1064
0,28-MAY-19,511281,3,33707067,-765255200,2564,2121,99988,2147483647,2019-05-27 20:14:50,1074
0,28-MAY-19,515028,8874,34650367,-764847183,1001,2524,9984,2147483647,2019-05-27 20:14:50,1082
0,28-MAY-19,513127,556,34647867,-765010933,184,2402,196,2147483647,2019-05-27 20:14:50,1112
0,28-MAY-19,511261,-1,33478900,-765304783,484,3141,370,2147483647,2019-05-27 20:14:50,1124
0,28-MAY-19,513099,2,34663017,-764987967,436,3372,180,2147483647,2019-05-27 20:14:50,1170
0,28-MAY-19,500161,-1,34437917,-764832317,1106,2401,69,2147483647,2019-05-27 20:14:50,1176
0,28-MAY-19,512072,59,34608450,-765312833,419,2242,103,2147483647,2019-05-27 20:14:50,1183
0,28-MAY-19,513183,16,-1,-1,1124,332,127,2147483647,2019-05-27 20:14:50,1213
0,28-MAY-19,501052,599,34431967,-764932417,549,140,170,2147483647,2019-05-27 20:14:50,13
